Title,Views,Video Duration,Thumbnail Link,
Bager Tajweed Ke Quran Parhna Kaisa Hai? | Solve Your Problems | Ask Mufti Tariq Masood,62K views,0:55,,
Itikaf Main Kin Kamon Se Bachein? | Solve Your Problems | Ask Mufti Tariq Masood,67K views,2:14,,
Masail e Ramadan | 55th Session | Solve Your Problems | Ask Mufti Tariq Masood,42K views,19:48,,
Roze Main Bhool Kar Kuch Khaa Liya To Karein? | Solve Your Problems | Ask Mufti Tariq Masood,17K views,2:11,,
Ladies Customer Ko Dekhna Kaisa Hai? | Solve Your Problems | Ask Mufti Tariq Masood,39K views,1:35,,
Haram Mian 10 Rakat Taraweeh Kyon? | Ask Mufti Tariq Masood,595K views,7:17,https://i.ytimg.com/vi/Zx-JZdPncF0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTl_4e_rF9w_dYPrjVYhXa1s1bUQ,
"Toote Taron Ki Haqeeqat,Dua Manga Kaisa Hai? | Solve Your Problems | Ask Mufti Tariq Masood",17K views,0:41,https://i.ytimg.com/vi/l0ndDqEt8TI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJ1pRnguMYg5oFvLeMr-Vrjyyveg,
Zani Larki Se Nikah Ka Hukum? | Solve Your Problems | Ask Mufti Tariq Masood,237K views,1:05,https://i.ytimg.com/vi/WBCJHytqCxo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwicmmVojLuIzEOSJ0OLLTVJPiKg,
Roze Main Gusal Ka Sahi Tariqa ? | Solve Your Problems | Ask Mufti Tariq Masood,140K views,0:32,https://i.ytimg.com/vi/nbkJEoReARc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2PPL4jFUNeuqWPMuf_FS95PRNzg,
Choti Soratein Parne Se Taraweeh Ho jati Hai? | Solve Your Problems | Ask Mufti Tariq Masood,108K views,1:30,https://i.ytimg.com/vi/lRqpijJUAyc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGwgvkvdwGC7GKvnqO1-WMZ4Dd-g,
Roze Ki Halat Main Biwi Se Humbistari Ka Kaffara | Solve Your Problems | Ask Mufti Tariq Masood,60K views,1:02,https://i.ytimg.com/vi/RENOiMvrJVM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALIzTtWDWiQ1lmwFU9sH5xwQb6TA,
Masail e Ramadan | 54th Session | Solve Your Problems | Ask Mufti Tariq Masood,45K views,17:11,https://i.ytimg.com/vi/8aUyJRDz7tY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPG6DriDJ_NGmQnQIm_MtYZdaxUw,
Kai Saal Ke Sajdah Tilawat Wajib Hon To Kia Karein ? | Solve Your Problems | Ask Mufti Tariq Masood,92K views,0:50,https://i.ytimg.com/vi/GzIQTtDDyEk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgnUf-7N0XDkw6kJzu_gAfI8KTuQ,
Sugar Ke Mareez Ke Lia Roze Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,54K views,0:58,,
Roze Main Game Khelna Gunah hai ? | Solve Your Problems | Ask Mufti Tariq Masood,92K views,0:52,,
Taraweeh Ki 4 Rakat Ke Bad Kon See Dua Parhein? | Solve Your Problems | Ask Mufti Tariq Masood,329K views,0:53,,
Sehri Ke Waqt Halat e Janabat Ho To Roze Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,114K views,0:50,,
Toothpaste Karne Se Roza Toot Jata Hai? | Solve Your Problems | Ask Mufti Tariq Masood,736K views,0:29,,
Waba Main Marne Se Huqooqul Ibad Maad ho jatein Hain? | Solve Your Problems | Ask Mufti Tariq Masood,18K views,1:16,,
Masail Ka Hal | 53th Session | Solve Your Problems | Ask Mufti Tariq Masood,38K views,17:22,,
"Bar Bar Gunah Karna,Phir Tauba Karna | Solve Your Problems | Ask Mufti Tariq Masood",135K views,4:23,,
Maujoda Waba 12 May Ko Khatam Ho Jaay Gi? | Solve Your Problems | Ask Mufti Tariq Masood,639K views,2:05,,
Sehri Aur Aftari Ki Masnon Dua Kon See Hai? | Solve Your Problems | Ask Mufti Tariq Masood,7.6K views,1:08,,
Sadqa Fitr Ki Adaigi Ka Sahih Waqt Kon Sa? | Solve Your Problems | Ask Mufti Tariq Masood,8.6K views,0:31,,
Hamla Aurat Ke lia Roze Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,41K views,1:07,,
Aazan Ke Doran Sehri Khaa Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,97K views,0:53,,
Masail Ka Hal | 52th Session | Solve Your Problems | Ask Mufti Tariq Masood,30K views,14:43,,
Allah Ke Bare Main Bure Khialaat Aain To Kia Karein? | Solve Your Problems | Ask Mufti Tariq Masood,336K views,4:31,,
Sajhdon Ki Tadad Bhol Jain To Kia Karein? | Solve Your Problems | Ask Mufti Tariq Masood,17K views,1:41,,
Kis Qisam Ki Chipkali Mar Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,23K views,2:11,,
Bandoq Ki Nook Per Talaq Dilwana | Solve Your Problems | Ask Mufti Tariq Masood,7K views,12:52,,
Sajdon Ke Darmiyan Konsi Dua Parhein? | Solve Your Problems | Ask Mufti Tariq Masood,276K views,1:05,,
Namaz Main Rakat Bhool Jain TO Kia Karein ? | Solve Your Problems | Ask Mufti Tariq Masood,1.4M views,1:43,,
Kia Koi Acha Pathar Pahanne Se Burai Nahien Aati? | Solve Your Problems | Ask Mufti Tariq Masood,16K views,1:03,,
Jan bhooj Kr Gunah Karne Se Kafir Ho Jate Hain? | Solve Your Problems | Ask Mufti Tariq Masood,17K views,1:52,,
Bhoke Janwaron Ko Khilana Bhi Sadqa Hain? | Solve Your Problems | Ask Mufti Tariq Masood,29K views,5:17,https://i.ytimg.com/vi/4Mp74v4YCVI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPGOAjF4laRxzdW0n_ItdLf7ipaA,
Aurat Ko Jannat Le Jane Wali Nekiyan | Solve Your Problems | Ask Mufti Tariq Masood,16K views,2:15,https://i.ytimg.com/vi/4L-QutygX1g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFV6BR7r8JzTDsT_PxYIbAOY1Y7g,
Dr Israr Ahamd Ki Tafseer Sun Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,304K views,1:05,https://i.ytimg.com/vi/dnyTDUFI_js/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzgYvCZB8YPAP-_EoeWZM3S1vnvw,
Biwi Se Kitna Arsa Dor Reh Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,61K views,4:23,https://i.ytimg.com/vi/oOgwCVkeLTs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAy05pmcJD715kBy0X8BRWVZ_aKg,
Napaki Ki Halat Mian Ayat e Kareema Parhna? | Solve Your Problems | Ask Mufti Tariq Masood,311K views,1:15,https://i.ytimg.com/vi/PY11ltOpbMc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHxsKE4XUxMq0f7VevrQQxtg94aw,
Shortcut Main Qaza Umri Parhne Ka Tariqa? | Solve Your Problems | Ask Mufti Tariq Masood,27K views,0:56,https://i.ytimg.com/vi/zZKZpXSsLbc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLZIqBJUtA803EKHdcBdNZ7-0u3Q,
Masail Ka Hal | 51th Session | Solve Your Problems | Ask Mufti Tariq Masood,57K views,25:06,https://i.ytimg.com/vi/8GxWq-Mpdss/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA34ybYhtO_l8jYbDRzzaP_N012Cg,
Ruku Ka Sahi Tariqa Kya Hai? | Solve Your Problems | Ask Mufti Tariq Masood,38K views,1:20,https://i.ytimg.com/vi/WV_KeuaNZQ0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMJWaj7T9qxrXRBkxkceQCHb4q4w,
Gunah Ke Bare Main Sochna Bhi Gunah Hai? | Solve Your Problems | Ask Mufti Tariq Masood,101K views,3:41,,
"Aurat Per Saa,Susar Ki Khitmat Zarori Hai ? (VERY Important Bayan) | Ask Mufti Tariq Masood",18K views,6:53,,
Roze Ki Niyyat Karne Ka Tariqa? | Solve Your Problems | Ask Mufti Tariq Masood,13K views,0:38,,
Kia Biwi Ko Haq Mahr Na Ada Kia To Guna Ho Ga? | Solve Your Problems | Ask Mufti Tariq Masood,86K views,2:04,,
Masail Ka Hal | 50th Session | Solve Your Problems | Ask Mufti Tariq Masood,42K views,13:41,,
Tash Khailne Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,92K views,0:54,,
Jado Ka Tor Kaise Karein? | Solve Your Problems | Ask Mufti Tariq Masood Sb,99K views,1:34,,
Bager Wuzo Ke Mobile Main Quran Parhna | Solve Your Problems | Ask Mufti Tariq Masood,328K views,0:43,,
Masail Ka Hal | 49th Sesssion | Solve Your Problems | Ask Mufti Tariq Masood,90K views,34:48,,
Kya Miswak Pas Rakhne Se Koi Hadsa Nahein Hota? | Solve Your Problems | Ask Mufti Tariq Masood,112K views,1:35,,
Aurat Namaz Main Qayaam Aur Sajda Kaise Kaein? | Solve Your Problems | Ask Mufti Tariq Masood,87K views,13:19,,
Tilawat Karne Ka Sahi Tariqa? | Solve Your Problems | Ask Mufti Tariq Masood,180K views,2:27,,
Maudodah Wabad Se Marne Wale Shaheed Kehlaain Ge? | Solve Your Problems | Ask Mufti Tariq Masood,27K views,0:57,,
Masail Ka Hal | 48th Session | Solve Your Problems | Ask Mufti Tariq Masood,30K views,14:31,,
Maujodah Waba Main Hamal Rukwane Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,28K views,1:50,,
Taubah Karne Ka Makhsos Tariqa Kia Hai? | Solve Your Problems | Ask Mufti Tariq Masood,24K views,1:37,,
Maujodah Waba Se Hifazat Ki Dua | Solve Your Problems | Ask Mufti Tariq Masood,14K views,0:47,,
Masail Ka Hal | 47th Session | Solve Your Problems | Ask Mufti Tariq Masood,44K views,25:28,,
"Maujodah Waba, Ghar Main Namaz Kaise Parhein? | Solve Your Problems | Ask Mufti Tariq Masood",16K views,2:42,,
Ghar Main Jamat Ke Liye Azan o Iqamt Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,21K views,0:43,,
Shab e Barat Ki Ibadat Aur Roze Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,108K views,1:03,,
Masail Ka Hal | 46th Session | Solve Your Problems | Ask Mufti Tariq Masood,68K views,31:51,,
Lockdown Main Waqt Kaise Guzarein | Solve Your Problems | Ask Mufti Tariq Masood,48K views,3:00,https://i.ytimg.com/vi/vu0J5BM7xO4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDc72qt1wHEJgWAGf2ws4KZRZD39Q,
"Maujodah Halaat,Tablighi Jamaat Main Jaa Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood",22K views,1:34,https://i.ytimg.com/vi/A_ApfbLlxP4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLMd6V7QK4D0e4Jj8mRMSp3h6_Pg,
"Maujodah Waba,Allah Ka Azaab Ya Azmaish? | Solve Your Problems | Ask Mufti Tariq Masood",68K views,2:51,https://i.ytimg.com/vi/SQ2wj19kkNc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuyfOgzrX_I1Sk7x-7aBPpjDnCJA,
Kya Ghar Main Jumma Adaa Kya Jaa Sakta Hai? | Solve Your Problems | Ask Mufti Tariq Masood,184K views,1:10,https://i.ytimg.com/vi/AppV0Oso5mk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZ3PSsowSeIKNmUWeEVDSPcNl3KQ,
Maujodah Halaat Main Jumma Parhein Ya Zuhr? | Solve Your Problems | Ask Mufti Tariq Masood,33K views,1:20,https://i.ytimg.com/vi/GrcZbks-eKw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrgDvYsSESnotLvbR29xSL4hwJNw,
"Maujodah Waba, Deso Elaj Kaise Karein ? | Solve Your Problems | Ask Mufti Tariq Masood",20K views,1:36,https://i.ytimg.com/vi/-8-XzOF-ZQg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDY7I4W_MJAZNNck_O7WGCW77iQGQ,
Masail Ka Hal | 45th Session | Solve Your Problems | Ask Mufti Tariq Masood,61K views,30:57,https://i.ytimg.com/vi/uXyQfOWWNw0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmhMY1kdCaQK-UJUx7C3v2FQb6sw,
Maujodah Waba Main Mayyat Ka Ghusal Wa Janaze Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,344K views,3:42,https://i.ytimg.com/vi/lEGI8y-QqIE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1qBgAGZnr1cNBc0Gew2uB-6_E3Q,
10 bajay Azan aur Mask Pehn Ker Namaz Parhne Ka Hukum | Solve Your Problems | Ask Mufti Tariq Masood,188K views,4:47,,
Maujodah Halat Main Samaan Mehnga Kar Ke Bechna | Solve Your Problems | Ask Mufti Tariq Masood,18K views,1:51,,
Hukumat Ki Masajid Per Pabandi-Awam Kya Kare? | Solve Your Problems | Ask Mufti Tariq Masood,56K views,16:10,,
Special Transmission | Masail Ka Hal | 44th Session  | Solve Your Problems | Ask Mufti Tariq Masood,123K views,48:27,,
Agr Shohr Aulad Na Chahe To Biwi Kya Kare? | Solve Your Problems | Ask Mufti Tariq Masood,103K views,6:16,,
Bachpan Main Kuch Churaya Ho To Kya Karein? | Solve Your Problems | Ask Mufti Tariq Masood,49K views,0:55,,
Stylish Darhi Rakhne Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,32K views,0:59,,
Namaz e Hajat Aur Namaz e Taubah Ka Tariqa? | Solve Your Problems | Ask Mufti Tariq Masood,156K views,0:50,,
Khudkhushi Per Saza Kyon Hai? | Solve Your Problems | Ask Mufti Tariq Masood,60K views,2:11,,
Masail Ka Hal | 43th Session | Solve Your Problems | Ask Mufti Tariq Masood,44K views,23:05,,
"Maujodah Halaat , Awaam  Ehtiyat Kyon Nahein Kar Rahi ? ...⛔High Alert⛔ | Ask Mufti Tariq Masood",126K views,10:01,,
Maujodah Halat Main Tawaaf Ka Rukna | Solve Your Problems | Ask Mufti Tariq Masood,228K views,8:36,,
Maujodah Halaat Main Taubah Ki Sakht Zaroorat Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,90K views,21:41,,
Masail Ka Hal | 42th Session | Solve Your Problems | Ask Mufti Tariq Masood,52K views,26:55,,
Larai Ke Badle Larai Karna | Solve Your Problems | Ask Mufti Tariq Masood,34K views,2:42,,
Mujoda Halaat | Aek Buzrug Ka Khuwab | Huzoor S A W Ki In Duaon  Ki Khaas Talqeen,31K views,2:15,,
Zina Ke Bad Dosre Mard Se Shadi Karna | Solve Your Problems | Ask Mufti Tariq Masood,494K views,1:29,,
Music Kyon Haram Hai? | Solve Your Problems | Ask Mufti Tariq Masood,78K views,1:19,,
Ghusal Ka Sahi Tariqa | Solve Your Problems | Ask Mufti Tariq Masood,173K views,1:06,,
Ambiya Ki Tuheen Per Islam Main Kya Saza? | Solve Your Problems | Ask Mufti Tariq Masood,6K views,5:51,,
Kya Larki Bhaag Kar Shadi Kr Sakti Hai ?| Solve Your Problems | Ask Mufti Tariq Masood,214K views,1:38,,
Masail Ka Hal | 41th Session | Australia | Solve Your Problems | Ask Mufti Tariq Masood,43K views,18:01,,
Ebadat Main Dheyan Lagane Ka Tariqa | Solve Your Problems | Ask Mufti Tariq Masood,55K views,8:08,https://i.ytimg.com/vi/om8ED74E-ng/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7aO7j9wF9NoNYu5SKfqmXnLLugg,
Khana Kaba Per Nazar Pare To Kitne Dua,ain Mangein ?| Solve Your Problems | Ask Mufti Tariq Masood,65K views,2:19,https://i.ytimg.com/vi/MPe4Pz0rEeo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyo-L1-NI89lKqgs-nb7HrjCMaxg
Balti Main Kapre Dhone Ka Sahi Tariqah | Solve Your Problems | Ask Mufti Tariq Masood,29K views,1:27,https://i.ytimg.com/vi/u7LoMu2ldJY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkuy1gjDPxBv6E12csQtEIyieeCg,
Jumme Ki Asar Ke Bad  Kon Saa  Drood Parhein ? | Ask Mufti Tariq Masood,9K views,1:35,https://i.ytimg.com/vi/w1uxxyBMYsw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGj9Z8oQr65S4DDYbQ3dK_ULVJHA,
Masail Ka Hal | 40th Session | Solve Your Problems | Ask Mufti Tariq Masood,46K views,25:46,https://i.ytimg.com/vi/0Y5S8hpzkNs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMPK7xg81tNnSHAUGSkpTSMOtQLw,
Pamper Badalne Se Wuzu Toot Jata Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,11K views,0:28,https://i.ytimg.com/vi/zUMxf300JhA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYglTaY9DSpCwVst3z51utUxc5mw,
Rohani Wazaif Ki Haqeeqat | Solve Your Problems | Ask Mufti Tariq Masood,22K views,1:26,https://i.ytimg.com/vi/hQeCw84ebT0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDL0G_T8Ptfr-87gZsa4f98th3lHA,
Doston Main Gunah Per Pakhar Karna | Solve Your Problems | Ask Mufti Tariq Masood,6.8K views,1:46,https://i.ytimg.com/vi/hHh5sGYBw-M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBFIYPhZW70Jb1weWuavEZJ-79wQ,
Ghar Per Photo Frame  Lagane Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,11K views,0:40,,
Maujooda  Virus Se Bachne Ki Dua | کوروناوائرس کی وجہ ''فحاشی عریانی | Mufti Muhammad Taqi Usmani Sb,90K views,4:29,,
Kya Gunahon Se Taubah Ke Bad Azaab Ho Ga? | Solve Your Problems | Ask Mufti Tariq Masood,7.6K views,0:43,,
Doran e Namaz Shalwar Opar Kar Sakte Hain ?| Solve Your Problems | Ask Mufti Tariq Masood,7.8K views,0:48,,
Co-education | Solve Your Problems | Ask Mufti Tariq Masood,19K views,1:33,,
Must Listen | Qarz Lena Jaiz Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,83K views,3:06,,
Sunnat Aur Hadees Main Farq ? | Solve Your Problems | Ask Mufti Tariq Masood,15K views,1:01,,
Masail Ka Hal | 38th Session | Solve Your Problems | Ask Mufti Tariq Masood,40K views,24:09,,
Badnazri Se Kaisy Bachein  | بدنظری سے کیسے بچیں؟ | Solve Your Problems | Ask Mufti Tariq Masood,5.8K views,0:43,,
Witr Main  Dua Qunoot  Bhool Jain To Kya Karein ? | Solve Your Problems | Ask Mufti Tariq Masood,384K views,1:02,,
Namaz Chorne Ki Akhirat Main Saza | Solve Your Problems | Ask Mufti Tariq Masood,77K views,1:59,,
Ziadah Umar Ki Larki Se Shadi Karna | Solve Your Problems | Ask Mufti Tariq Masood,214K views,0:42,,
Zina Ke Bad Osi Larki Se Nikah Karna ? | Solve Your Problems | Ask Mufti Tariq Masood,1M views,0:45,,
Dukan Per Rash Ki Waja Se Sunnatein Choor Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,6.7K views,1:00,,
Farz Namaz Ke Bad Dua Qubool Hoti Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,23K views,4:02,,
Na Mehram Ko Kab Salam Kar Sakte Hain ? | Solve Your Problems | Ask Mufti Tariq Masood,8.3K views,0:49,,
Kya Qaroon Musalman Tha ? | Solve Your Problems | Ask Mufti Tariq Masood,11K views,1:45,,
Bache Kab Rukwa Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,6.4K views,1:09,,
Masail Ka Hal | 37th Session | Solve Your Problems | Ask Mufti Tariq Masood,35K views,23:03,,
Gardan Ke bal Katwana Haram Hai? | Solve Your Problems | Ask Mufti Tariq Masood,22K views,0:43,,
Phone Per Nikah Kaise Hota Hai? | Solve Your Problems | Ask Mufti Tariq Masood,121K views,1:14,,
Safar Main Qibla Ki Tahqeeq Kitne Zaroori Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,33K views,1:29,,
Attahiyat Ke Akhir Main Kitne  Dua Parhein ? | Solve Your Problems | Ask Mufti Tariq Masood,10K views,0:41,https://i.ytimg.com/vi/9l585FoRbGk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFwR_uTAl3Dk_ZTp5LZWDeG2G4bw,
Masail Ka Hal | 36th Session | Solve Your Problems | Ask Mufti Tariq Masood,29K views,17:30,https://i.ytimg.com/vi/byDNjWdh3y8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgaMkuY0mvr2t7E93Ymx-WDDXcIQ,
Shohr Benamazi Ho To Biwi Qareeb Aane Se Rok Sakti Hai? | Ask Mufti Tariq Masood,12K views,2:24,https://i.ytimg.com/vi/GsIOgcuB0Us/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrg4B--Ow8IVjnP5emcI0dFBgNOA,
Qabar Main Utarne Ka Masnoon Tariqah | Solve Your Problems | Ask Mufti Tariq Masood,44K views,3:01,https://i.ytimg.com/vi/3sEF3NB9mQU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHfDTV5LnZN2MX72ViwTMpPz7Otw,
Balon Ki Wig Lagane Kuhkm ?| Solve Your Problems | Ask Mufti Tariq Masood,75K views,1:02,https://i.ytimg.com/vi/Jc0Z4dgBS8o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjCDnmRVglQZIHPfsFhEBSDI7IxQ,
Badnazri Karne Wala Deedar e Elahi Se Mahroom Rahe Ga? | Ask Mufti Tariq Masood,7K views,1:28,https://i.ytimg.com/vi/TuFsqaEoPpM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQxMNmBdspDgXqWWX9UjP0xKHoOQ,
Hijama Lagwane Ka Sunnat Tariqa Aur Waqt | Solve Your Problems | Ask Mufti Tariq Masood,341K views,3:20,https://i.ytimg.com/vi/8YChb7ikeXk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBh0SlfGfcSRVCKKddxuHBqXClMyg,
How to Cut Your Hair |  Solve Your Problems | Ask Mufti Tariq Masood,451K views,7:10,https://i.ytimg.com/vi/ix8CVVvzeJM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJbukGSuilqTHrs_G2UN1uQx3dQQ,
Faut Shuda Shakhs Ki Namaz 'Rozon Ka Fidyah ? | Solve Your Problems | Ask Mufti Tariq Masood,11K views,8:05,,
"Allah Ta'ala Ko "" Khuda "" Kehne Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood",8.5K views,2:54,,
Youtube Prank Main Larkiyon Ka Aana?| Solve Your Problems | Ask Mufti Tariq Masood,11K views,9:57,,
Vitamin  Ki Goliyan Khana Kaisa Hai ? | Solve Your Problems | Ask Mufti Tariq Masood,9.6K views,1:57,,
Makri Aur Chipkali Marne Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,1.4M views,2:28,,
Namaz Chotne Ke Dar Se 2 Namazein Ekathi Parna | Solve Your Problems | Ask Mufti Tariq Masood,23K views,3:24,,
35th Masail Session | Solve Your Problems | Ask Mufti Tariq Masood,33K views,20:12,,
Jumme Ke Din Surah Kahaf Pori Parhein Ye Shuru Ki 10 Ayaat  | Ask Mufti Tariq Masood,114K views,1:12,,
Miswak Ka Sunnat Tariqa ?| Solve Your Problems | Ask Mufti Tariq Masood,76K views,0:44,,
Aurat Roku Kaisy Kare?  | Solve Your Problems | Ask Mufti Tariq Masood,3.9K views,1:01,,
Logon Ko Hansane Ke Liye Jhoot Bolna | Solve Your Problems | Ask Mufti Tariq Masood,13K views,1:08,,
Reality Of Dreams | Solve Your Problems | Ask Mufti Tariq Masood,69K views,2:26,,
Ghair Muslim Amilon Ke Pas Jana | Solve Your Problems | Ask Mufti Tariq Masood,6K views,3:10,,
Aek Mas'ale Main Dosre Imam Ko Follow Kar Sakte Hain? | Solve Your Problems | Ask Mufti Tariq Masood,2.9K views,2:16,,
Nail Polish Laga Kar Wuzo Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,35K views,1:02,,
Shadi Main Paisy Ghuma Kar Dena | Solve Your Problems | Ask Mufti Tariq Masood,4.1K views,0:58,,
Dorane Hamal Maan Ka Intiqal Kar Jay To Bache Ka Hukm | Solve Your Problems | Ask Mufti Tariq Masood,3.6K views,0:41,,
Jarabon Per Masah Karna | Solve Your Problems | Ask Mufti Tariq Masood,447K views,3:13,,
Boreh Waldein Ko Chor Kar Tablighi Jamaat Main Jana? | Ask Mufti Tariq Masood (English Sub),7.4K views,0:52,,
Masail Ka Hal 33th Session | Solve Your Problems | Ask Mufti Tariq Masood,42K views,23:46,,
